"","SampleID","notes","sampling date","sampling time","movement","Station_start","Station_end","sample type","medium","Station","ecosystem","depth.x","filtration","pore size","replicate","time","bottle","filter type","time point","Season","Latitude.x","Longitude.x","depth_chr","depth_num","depth.y","pressure","temperature","temperature2","conductivity","conductivity2","salinity","salinity2","beamAttenuation","fluorescence","oxygen","oxygen2","oxygen3","flag","File","Latitude.y","Longitude.y","depth_diff"
"142","20250723-M1-torp-B",NA,"07.23.2025",NA,"transition",NA,NA,"eDNA","water","M1","marine","0","passive","20","2",NA,NA,"disk",3,"Summer2025",36.74166667,-122.0268333,"0",0,1.985,2,14.6648,14.6689,4.106165,4.100001,33.6045,33.5413,0.383,0.10192,5.9042,102.147,257.26,0,"SynchroOSW - Summer2025 - CTD - M1.cnv",36.7638333333333,-122.005666666667,0
"143","20250723-ML-M1-air-A","mainland to M1","07.23.2025",NA,"transition","ML","M1","eDNA","air","M1","marine","0","passive","0.22","1",NA,NA,"disk",3,"Summer2025",36.74166667,-122.0268333,"0",0,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7638333333333,-122.005666666667,NA
"144","20250723-ML-M1-air-B","mainland to M1","07.23.2025",NA,"transition","ML","M1","eDNA","air","M1","marine","0","passive","0.22","2",NA,NA,"disk",3,"Summer2025",36.74166667,-122.0268333,"0",0,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7638333333333,-122.005666666667,NA
"145","20250723-ML-M1-air-C","mainland to M1","07.23.2025",NA,"transition","ML","M1","eDNA","air","M1","marine","0","passive","0.22","3",NA,NA,"disk",3,"Summer2025",36.74166667,-122.0268333,"0",0,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7638333333333,-122.005666666667,NA
"146","20250723-OSWS-010m-1",NA,"07.23.2025",NA,"stationary",NA,NA,"eDNA","water","OSWS","marine","10","active","0.22","1",NA,NA,"Sterivex",3,"Summer2025",36.6775,-122.53517,"10",10,1.985,2,14.7745,14.791,4.122659,4.123172,33.6892,33.6535,1.3721,0.37702,6.9659,120.842,303.507,0,"SynchroOSW - Summer2025 - CTD - Synchro1.cnv",36.6915,-122.478333333333,10
"147","20250723-OSWS-010m-2",NA,"07.23.2025",NA,"stationary",NA,NA,"eDNA","water","OSWS","marine","150","active","0.22","2",NA,NA,"Sterivex",3,"Summer2025",36.6775,-122.53517,"150",150,1.985,2,14.7745,14.791,4.122659,4.123172,33.6892,33.6535,1.3721,0.37702,6.9659,120.842,303.507,0,"SynchroOSW - Summer2025 - CTD - Synchro1.cnv",36.6915,-122.478333333333,150
"148","20250723-OSWS-010m-3",NA,"07.23.2025",NA,"stationary",NA,NA,"eDNA","water","OSWS","marine","150","active","0.22","3",NA,NA,"Sterivex",3,"Summer2025",36.6775,-122.53517,"150",150,1.985,2,14.7745,14.791,4.122659,4.123172,33.6892,33.6535,1.3721,0.37702,6.9659,120.842,303.507,0,"SynchroOSW - Summer2025 - CTD - Synchro1.cnv",36.6915,-122.478333333333,150
"149","20250723-OSWS-010m-4",NA,"07.23.2025",NA,"stationary",NA,NA,"eDNA","water","OSWS","marine","150","active","0.22","4",NA,NA,"Sterivex",3,"Summer2025",36.6775,-122.53517,"150",150,1.985,2,14.7745,14.791,4.122659,4.123172,33.6892,33.6535,1.3721,0.37702,6.9659,120.842,303.507,0,"SynchroOSW - Summer2025 - CTD - Synchro1.cnv",36.6915,-122.478333333333,150
"150","20250723-OSWS-010m-5",NA,"07.23.2025",NA,"stationary",NA,NA,"eDNA","water","OSWS","marine","300","active","0.22","5",NA,NA,"Sterivex",3,"Summer2025",36.6775,-122.53517,"300",300,1.985,2,14.7745,14.791,4.122659,4.123172,33.6892,33.6535,1.3721,0.37702,6.9659,120.842,303.507,0,"SynchroOSW - Summer2025 - CTD - Synchro1.cnv",36.6915,-122.478333333333,300
"151","20250723-OSWS-010m-6",NA,"07.23.2025",NA,"stationary",NA,NA,"eDNA","water","OSWS","marine","300","active","0.22","6",NA,NA,"Sterivex",3,"Summer2025",36.6775,-122.53517,"300",300,1.985,2,14.7745,14.791,4.122659,4.123172,33.6892,33.6535,1.3721,0.37702,6.9659,120.842,303.507,0,"SynchroOSW - Summer2025 - CTD - Synchro1.cnv",36.6915,-122.478333333333,300
"152","20250723-OSWS-150m-1",NA,"07.23.2025",NA,"stationary",NA,NA,"eDNA","water","OSWS","marine","10","active","0.22","1",NA,NA,"Sterivex",3,"Summer2025",36.6775,-122.53517,"10",10,1.985,2,14.7745,14.791,4.122659,4.123172,33.6892,33.6535,1.3721,0.37702,6.9659,120.842,303.507,0,"SynchroOSW - Summer2025 - CTD - Synchro1.cnv",36.6915,-122.478333333333,10
"153","20250723-OSWS-150m-2",NA,"07.23.2025",NA,"stationary",NA,NA,"eDNA","water","OSWS","marine","10","active","0.22","2",NA,NA,"Sterivex",3,"Summer2025",36.6775,-122.53517,"10",10,1.985,2,14.7745,14.791,4.122659,4.123172,33.6892,33.6535,1.3721,0.37702,6.9659,120.842,303.507,0,"SynchroOSW - Summer2025 - CTD - Synchro1.cnv",36.6915,-122.478333333333,10
"154","20250723-OSWS-150m-3",NA,"07.23.2025",NA,"stationary",NA,NA,"eDNA","water","OSWS","marine","10","active","0.22","3",NA,NA,"Sterivex",3,"Summer2025",36.6775,-122.53517,"10",10,1.985,2,14.7745,14.791,4.122659,4.123172,33.6892,33.6535,1.3721,0.37702,6.9659,120.842,303.507,0,"SynchroOSW - Summer2025 - CTD - Synchro1.cnv",36.6915,-122.478333333333,10
"155","20250723-OSWS-300m-1",NA,"07.23.2025",NA,"stationary",NA,NA,"eDNA","water","OSWS","marine","10","active","0.22","1",NA,NA,"Sterivex",3,"Summer2025",36.6775,-122.53517,"10",10,1.985,2,14.7745,14.791,4.122659,4.123172,33.6892,33.6535,1.3721,0.37702,6.9659,120.842,303.507,0,"SynchroOSW - Summer2025 - CTD - Synchro1.cnv",36.6915,-122.478333333333,10
"156","20250723-OSWS-300m-2",NA,"07.23.2025",NA,"stationary",NA,NA,"eDNA","water","OSWS","marine","10","active","0.22","3",NA,NA,"Sterivex",3,"Summer2025",36.6775,-122.53517,"10",10,1.985,2,14.7745,14.791,4.122659,4.123172,33.6892,33.6535,1.3721,0.37702,6.9659,120.842,303.507,0,"SynchroOSW - Summer2025 - CTD - Synchro1.cnv",36.6915,-122.478333333333,10
"157","20250723-OSWS-300m-2-b","duplicate","07.23.2025",NA,"stationary",NA,NA,"eDNA","water","OSWS","marine","10","active","0.22","4",NA,NA,"Sterivex",3,"Summer2025",36.6775,-122.53517,"10",10,1.985,2,14.7745,14.791,4.122659,4.123172,33.6892,33.6535,1.3721,0.37702,6.9659,120.842,303.507,0,"SynchroOSW - Summer2025 - CTD - Synchro1.cnv",36.6915,-122.478333333333,10
"158","20250723-OSWS-300m-3",NA,"07.23.2025",NA,"stationary",NA,NA,"eDNA","water","OSWS","marine","10","active","0.22","2",NA,NA,"Sterivex",3,"Summer2025",36.6775,-122.53517,"10",10,1.985,2,14.7745,14.791,4.122659,4.123172,33.6892,33.6535,1.3721,0.37702,6.9659,120.842,303.507,0,"SynchroOSW - Summer2025 - CTD - Synchro1.cnv",36.6915,-122.478333333333,10
"159","20250723-OSWS-air-1","transition","07.23.2025",NA,"transition","M1","OSWS","eDNA","air","OSWS","marine","300","active","0.22","1",NA,NA,"Sterivex",3,"Summer2025",36.6775,-122.53517,"300",300,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6915,-122.478333333333,NA
"160","20250723-OSWS-air-2","transition","07.23.2025",NA,"transition","M1","OSWS","eDNA","air","OSWS","marine","0","passive","0.22","2",NA,NA,"disk",3,"Summer2025",36.6775,-122.53517,"0",0,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6915,-122.478333333333,NA
"161","20250723-OSWS-air-3","transition","07.23.2025",NA,"transition","M1","OSWS","eDNA","air","OSWS","marine","0","passive","0.22","3",NA,NA,"disk",3,"Summer2025",36.6775,-122.53517,"0",0,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6915,-122.478333333333,NA
"162","20250723-OSWS-air-st-1",NA,"07.23.2025",NA,"stationary","OSWS","OSWS","eDNA","air","OSWS","marine","0","passive","0.22","1",NA,NA,"disk",3,"Summer2025",36.6775,-122.53517,"0",0,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6915,-122.478333333333,NA
"163","20250723-OSWS-air-st-2",NA,"07.23.2025",NA,"stationary","OSWS","OSWS","eDNA","air","OSWS","marine","0","passive","0.22","2",NA,NA,"disk",3,"Summer2025",36.6775,-122.53517,"0",0,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6915,-122.478333333333,NA
"164","20250723-OSWS-air-st-3",NA,"07.23.2025",NA,"stationary","OSWS","OSWS","eDNA","air","OSWS","marine","0","passive","0.22","3",NA,NA,"disk",3,"Summer2025",36.6775,-122.53517,"0",0,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6915,-122.478333333333,NA
"165","20250723-OSWS-torp-1","O-Ring not sealed","07.23.2025",NA,"transition",NA,NA,"eDNA","water","OSWS","marine","0","passive","20","1",NA,NA,"disk",3,"Summer2025",36.6775,-122.53517,"0",0,1.985,2,14.7745,14.791,4.122659,4.123172,33.6892,33.6535,1.3721,0.37702,6.9659,120.842,303.507,0,"SynchroOSW - Summer2025 - CTD - Synchro1.cnv",36.6915,-122.478333333333,0
"166","20250723-OSWS-torp-2",NA,"07.23.2025",NA,"transition",NA,NA,"eDNA","water","OSWS","marine","0","passive","20","2",NA,NA,"disk",3,"Summer2025",36.6775,-122.53517,"0",0,1.985,2,14.7745,14.791,4.122659,4.123172,33.6892,33.6535,1.3721,0.37702,6.9659,120.842,303.507,0,"SynchroOSW - Summer2025 - CTD - Synchro1.cnv",36.6915,-122.478333333333,0
"167","20250724-C1-010m-1",NA,"07.24.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active","0.22","1",NA,NA,"Sterivex",3,"Summer2025",36.8045,-121.858,"10",10,1.985,2,15.4823,15.4541,4.195071,4.192757,33.7507,33.7146,0.8509,0.25977,7.0066,123.321,305.31,0,"SynchroOSW - Summer2025 - CTD - C1.cnv",36.7981666666667,-121.8545,10
"168","20250724-C1-010m-2",NA,"07.24.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active","0.22","2",NA,NA,"Sterivex",3,"Summer2025",36.8045,-121.858,"10",10,1.985,2,15.4823,15.4541,4.195071,4.192757,33.7507,33.7146,0.8509,0.25977,7.0066,123.321,305.31,0,"SynchroOSW - Summer2025 - CTD - C1.cnv",36.7981666666667,-121.8545,10
"169","20250724-C1-010m-3",NA,"07.24.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active","0.22","3",NA,NA,"Sterivex",3,"Summer2025",36.8045,-121.858,"10",10,1.985,2,15.4823,15.4541,4.195071,4.192757,33.7507,33.7146,0.8509,0.25977,7.0066,123.321,305.31,0,"SynchroOSW - Summer2025 - CTD - C1.cnv",36.7981666666667,-121.8545,10
"170","20250724-C1-010m-4","Deep Chl max","07.24.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active","0.22","4",NA,NA,"Sterivex",3,"Summer2025",36.8045,-121.858,"10",10,1.985,2,15.4823,15.4541,4.195071,4.192757,33.7507,33.7146,0.8509,0.25977,7.0066,123.321,305.31,0,"SynchroOSW - Summer2025 - CTD - C1.cnv",36.7981666666667,-121.8545,10
"171","20250724-C1-010m-5","Deep Chl max","07.24.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active","0.22","5",NA,NA,"Sterivex",3,"Summer2025",36.8045,-121.858,"10",10,1.985,2,15.4823,15.4541,4.195071,4.192757,33.7507,33.7146,0.8509,0.25977,7.0066,123.321,305.31,0,"SynchroOSW - Summer2025 - CTD - C1.cnv",36.7981666666667,-121.8545,10
"172","20250724-C1-010m-6","Deep Chl max","07.24.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active","0.22","6",NA,NA,"Sterivex",3,"Summer2025",36.8045,-121.858,"10",10,1.985,2,15.4823,15.4541,4.195071,4.192757,33.7507,33.7146,0.8509,0.25977,7.0066,123.321,305.31,0,"SynchroOSW - Summer2025 - CTD - C1.cnv",36.7981666666667,-121.8545,10
"173","20250724-C1-010m-7",NA,"07.24.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active","0.22","7",NA,NA,"Sterivex",3,"Summer2025",36.8045,-121.858,"10",10,1.985,2,15.4823,15.4541,4.195071,4.192757,33.7507,33.7146,0.8509,0.25977,7.0066,123.321,305.31,0,"SynchroOSW - Summer2025 - CTD - C1.cnv",36.7981666666667,-121.8545,10
"174","20250724-C1-010m-8",NA,"07.24.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active","0.22","8",NA,NA,"Sterivex",3,"Summer2025",36.8045,-121.858,"10",10,1.985,2,15.4823,15.4541,4.195071,4.192757,33.7507,33.7146,0.8509,0.25977,7.0066,123.321,305.31,0,"SynchroOSW - Summer2025 - CTD - C1.cnv",36.7981666666667,-121.8545,10
"175","20250724-C1-010m-9",NA,"07.24.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active","0.22","9",NA,NA,"Sterivex",3,"Summer2025",36.8045,-121.858,"10",10,1.985,2,15.4823,15.4541,4.195071,4.192757,33.7507,33.7146,0.8509,0.25977,7.0066,123.321,305.31,0,"SynchroOSW - Summer2025 - CTD - C1.cnv",36.7981666666667,-121.8545,10
"176","20250724-C1-150m-1",NA,"07.24.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","150","active","0.22","1",NA,NA,"Sterivex",3,"Summer2025",36.8045,-121.858,"150",150,1.985,2,15.4823,15.4541,4.195071,4.192757,33.7507,33.7146,0.8509,0.25977,7.0066,123.321,305.31,0,"SynchroOSW - Summer2025 - CTD - C1.cnv",36.7981666666667,-121.8545,150
"177","20250724-C1-150m-2",NA,"07.24.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","150","active","0.22","2",NA,NA,"Sterivex",3,"Summer2025",36.8045,-121.858,"150",150,1.985,2,15.4823,15.4541,4.195071,4.192757,33.7507,33.7146,0.8509,0.25977,7.0066,123.321,305.31,0,"SynchroOSW - Summer2025 - CTD - C1.cnv",36.7981666666667,-121.8545,150
"178","20250724-C1-150m-3",NA,"07.24.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","150","active","0.22","3",NA,NA,"Sterivex",3,"Summer2025",36.8045,-121.858,"150",150,1.985,2,15.4823,15.4541,4.195071,4.192757,33.7507,33.7146,0.8509,0.25977,7.0066,123.321,305.31,0,"SynchroOSW - Summer2025 - CTD - C1.cnv",36.7981666666667,-121.8545,150
"179","20250724-C1-air-st-1",NA,"07.24.2025",NA,"stationary","C1","C1","eDNA","air","C1","marine","0","passive","0.22","1",NA,NA,"disk",3,"Summer2025",36.8045,-121.858,"0",0,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7981666666667,-121.8545,NA
"180","20250724-C1-air-st-2",NA,"07.24.2025",NA,"stationary","C1","C1","eDNA","air","C1","marine","0","passive","0.22","2",NA,NA,"disk",3,"Summer2025",36.8045,-121.858,"0",0,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7981666666667,-121.8545,NA
"181","20250724-C1-air-st-3",NA,"07.24.2025",NA,"stationary","C1","C1","eDNA","air","C1","marine","0","passive","0.22","3",NA,NA,"disk",3,"Summer2025",36.8045,-121.858,"0",0,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7981666666667,-121.8545,NA
"182","20250724-C1-M2-air-1",NA,"07.24.2025",NA,"transition","C1","M2","eDNA","air","C1","marine","10","passive","0.22","1",NA,NA,"disk",3,"Summer2025",36.8045,-121.858,"10",10,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7981666666667,-121.8545,NA
"183","20250724-C1-M2-air-2",NA,"07.24.2025",NA,"transition","C1","M2","eDNA","air","C1","marine","0","passive","0.22","2",NA,NA,"disk",3,"Summer2025",36.8045,-121.858,"0",0,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7981666666667,-121.8545,NA
"184","20250724-C1-M2-air-3",NA,"07.24.2025",NA,"transition","C1","M2","eDNA","air","C1","marine","0","passive","0.22","3",NA,NA,"disk",3,"Summer2025",36.8045,-121.858,"0",0,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7981666666667,-121.8545,NA
"185","20250724-M1-C-torp-A","torp","10.28.2025",NA,"transition",NA,NA,"eDNA","water","M2","marine","0","passive","0.22","1","3",NA,"disk",4,"Fall2025",36.8,-121.8562,"0",0,1.985,2,15.9509,15.9514,4.20488,4.202094,33.391,33.3653,1.1855,0.03813,5.2256,92.62,227.79,0,"SynchroOSW - Fall 2025 - M2.cnv",36.7128333333333,-122.304,0
"186","20250724-M1-C-torp-B","torp","10.28.2025",NA,"transition",NA,NA,"eDNA","water","M2","marine","0","passive","0.22","2","3",NA,"disk",4,"Fall2025",36.8,-121.8562,"0",0,1.985,2,15.9509,15.9514,4.20488,4.202094,33.391,33.3653,1.1855,0.03813,5.2256,92.62,227.79,0,"SynchroOSW - Fall 2025 - M2.cnv",36.7128333333333,-122.304,0
"187","20250724-M2-003m-1","Deep Chl max","07.24.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","3","active","0.22","1",NA,NA,"Sterivex",3,"Summer2025",36.7015,-122.3743333,"3",3,1.985,2,13.9157,13.8917,4.038756,4.042132,33.7135,33.7005,1.4711,0.69532,6.5785,112.196,286.572,0,"SynchroOSW - Summer2025 - CTD - M2.cnv",36.71,-122.312333333333,3
"188","20250724-M2-003m-2","Deep Chl max","07.24.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","3","active","0.22","2",NA,NA,"Sterivex",3,"Summer2025",36.7015,-122.3743333,"3",3,1.985,2,13.9157,13.8917,4.038756,4.042132,33.7135,33.7005,1.4711,0.69532,6.5785,112.196,286.572,0,"SynchroOSW - Summer2025 - CTD - M2.cnv",36.71,-122.312333333333,3
"189","20250724-M2-003m-3","Deep Chl max","07.24.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","3","active","0.22","3",NA,NA,"Sterivex",3,"Summer2025",36.7015,-122.3743333,"3",3,1.985,2,13.9157,13.8917,4.038756,4.042132,33.7135,33.7005,1.4711,0.69532,6.5785,112.196,286.572,0,"SynchroOSW - Summer2025 - CTD - M2.cnv",36.71,-122.312333333333,3
"190","20250724-M2-010m-1",NA,"07.24.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","10","active","0.22","1",NA,NA,"Sterivex",3,"Summer2025",36.7015,-122.3743333,"10",10,1.985,2,13.9157,13.8917,4.038756,4.042132,33.7135,33.7005,1.4711,0.69532,6.5785,112.196,286.572,0,"SynchroOSW - Summer2025 - CTD - M2.cnv",36.71,-122.312333333333,10
"191","20250724-M2-010m-2",NA,"07.24.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","10","active","0.22","2",NA,NA,"Sterivex",3,"Summer2025",36.7015,-122.3743333,"10",10,1.985,2,13.9157,13.8917,4.038756,4.042132,33.7135,33.7005,1.4711,0.69532,6.5785,112.196,286.572,0,"SynchroOSW - Summer2025 - CTD - M2.cnv",36.71,-122.312333333333,10
"192","20250724-M2-010m-3",NA,"07.24.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","10","active","0.22","3",NA,NA,"Sterivex",3,"Summer2025",36.7015,-122.3743333,"10",10,1.985,2,13.9157,13.8917,4.038756,4.042132,33.7135,33.7005,1.4711,0.69532,6.5785,112.196,286.572,0,"SynchroOSW - Summer2025 - CTD - M2.cnv",36.71,-122.312333333333,10
"193","20250724-M2-150m-1",NA,"07.24.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","150","active","0.22","1",NA,NA,"Sterivex",3,"Summer2025",36.7015,-122.3743333,"150",150,1.985,2,13.9157,13.8917,4.038756,4.042132,33.7135,33.7005,1.4711,0.69532,6.5785,112.196,286.572,0,"SynchroOSW - Summer2025 - CTD - M2.cnv",36.71,-122.312333333333,150
